order,pollutant,station,timing,type,value
185.0,PM10,londonrdenc,years,air,13.806936170212769
186.0,PM10,londonrdenc,years,air,25.233293333333332
187.0,PM10,londonrdenc,years,air,25.64537391304349
188.0,PM10,londonrdenc,years,air,27.893070833333343
189.0,PM10,londonrdenc,years,air,33.32127096774194
190.0,PM10,londonrdenc,years,air,36.788940624999995
191.0,PM10,londonrdenc,years,air,29.657264285714273
192.0,PM10,londonrdenc,years,air,24.897260416666665
193.0,PM10,londonrdenc,years,air,24.31233333333333
194.0,PM10,londonrdenc,years,air,23.127243749999995
195.0,PM10,londonrdenc,years,air,19.93306666666667
196.0,PM10,londonrdenc,years,air,20.517991666666667
197.0,PM10,londonrdenc,years,air,23.757933333333327
198.0,PM10,londonrdenc,years,air,18.117270833333336
199.0,PM10,londonrdenc,years,air,15.218106249999996
200.0,PM10,londonrdenc,years,air,12.4155625
201.0,PM10,londonrdenc,years,air,18.936164583333333
202.0,PM10,londonrdenc,years,air,20.62988125
203.0,PM10,londonrdenc,years,air,21.138504166666674
204.0,PM10,londonrdenc,years,air,21.65222291666667
205.0,PM10,londonrdenc,years,air,16.856551111111113
206.0,PM10,londonrdenc,years,air,20.47220416666666
207.0,PM10,londonrdenc,years,air,13.376866666666666
208.0,PM10,londonrdenc,years,air,16.621906250000002
209.0,PM10,londonrdenc,years,air,15.660608333333334
210.0,PM10,londonrdenc,years,air,14.272052083333326
211.0,PM10,londonrdenc,years,air,20.762125
212.0,PM10,londonrdenc,years,air,20.69600625
213.0,PM10,londonrdenc,years,air,21.128337499999997
214.0,PM10,londonrdenc,years,air,21.184279166666666
215.0,PM10,londonrdenc,years,air,16.026822916666667
216.0,PM10,londonrdenc,years,air,0.0
217.0,PM10,londonrdenc,years,air,24.078370833333334
218.0,PM10,londonrdenc,years,air,26.774087500000004
219.0,PM10,londonrdenc,years,air,21.548623684210526
220.0,PM10,londonrdenc,years,air,21.901462499999997
221.0,PM10,londonrdenc,years,air,27.22167619047619
222.0,PM10,londonrdenc,years,air,29.02221666666666
223.0,PM10,londonrdenc,years,air,32.90184893617022
224.0,PM10,londonrdenc,years,air,26.855470212765965
225.0,PM10,londonrdenc,years,air,29.758619565217398
226.0,PM10,londonrdenc,years,air,25.72123125
227.0,PM10,londonrdenc,years,air,23.619041025641025
228.0,PM10,londonrdenc,years,air,40.18930512820514
229.0,PM10,londonrdenc,years,air,36.524576744186035
230.0,PM10,londonrdenc,years,air,22.913612500000003
231.0,PM10,londonrdenc,years,air,29.936916216216208
232.0,PM10,londonrdenc,years,air,32.145191111111124
233.0,PM10,londonrdenc,years,air,28.269447916666664
234.0,PM10,londonrdenc,years,air,22.20661875
235.0,PM10,londonrdenc,years,air,23.46347872340425
236.0,PM10,londonrdenc,years,air,26.47436829268293
237.0,PM10,londonrdenc,years,air,26.418592105263148
238.0,PM10,londonrdenc,years,air,26.215275555555557
239.0,PM10,londonrdenc,years,air,22.725425
240.0,PM10,londonrdenc,years,air,20.787556249999998
241.0,PM10,londonrdenc,years,air,19.85169166666667
242.0,PM10,londonrdenc,years,air,20.912982978723406
243.0,PM10,londonrdenc,years,air,28.492999999999995
244.0,PM10,londonrdenc,years,air,35.32271590909092
245.0,PM10,londonrdenc,years,air,22.575221276595755
246.0,PM10,londonrdenc,years,air,24.95227954545455
247.0,PM10,londonrdenc,years,air,21.219900000000003
248.0,PM10,londonrdenc,years,air,21.24023333333333
249.0,PM10,londonrdenc,years,air,16.850783333333336
250.0,PM10,londonrdenc,years,air,16.56596041666667
251.0,PM10,londonrdenc,years,air,16.398110416666665
252.0,PM10,londonrdenc,years,air,21.45895
253.0,PM10,londonrdenc,years,air,19.958493749999995
254.0,PM10,londonrdenc,years,air,24.580291489361702
255.0,PM10,londonrdenc,years,air,27.64892083333334
256.0,PM10,londonrdenc,years,air,29.98860625
257.0,PM10,londonrdenc,years,air,33.002386666666666
258.0,PM10,londonrdenc,years,air,26.885987499999995
259.0,PM10,londonrdenc,years,air,23.096718749999994
260.0,PM10,londonrdenc,years,air,22.943541860465114
261.0,PM10,londonrdenc,years,air,27.768339130434775
262.0,PM10,londonrdenc,years,air,28.274535416666655
263.0,PM10,londonrdenc,years,air,24.134318750000002
264.0,PM10,londonrdenc,years,air,18.956508333333332
265.0,PM10,londonrdenc,years,air,21.057135416666664
266.0,PM10,londonrdenc,years,air,18.819172916666663
267.0,PM10,londonrdenc,years,air,28.933265957446807
268.0,PM10,londonrdenc,years,air,31.461586666666673
269.0,PM10,londonrdenc,years,air,24.226261538461536
270.0,PM10,londonrdenc,years,air,31.37207083333333
271.0,PM10,londonrdenc,years,air,34.17968695652174
272.0,PM10,londonrdenc,years,air,20.935050000000004
273.0,PM10,londonrdenc,years,air,21.07747083333333
274.0,PM10,londonrdenc,years,air,17.588295833333337
275.0,PM10,londonrdenc,years,air,24.199216
276.0,PM10,londonrdenc,years,air,23.52243043478261
277.0,PM10,londonrdenc,years,air,25.762642857142858
278.0,PM10,londonrdenc,years,air,0.0
279.0,PM10,londonrdenc,years,air,20.538980851063833
280.0,PM10,londonrdenc,years,air,16.814531914893607
281.0,PM10,londonrdenc,years,air,17.100014583333337
282.0,PM10,londonrdenc,years,air,26.056933333333337
283.0,PM10,londonrdenc,years,air,26.362099999999998
284.0,PM10,londonrdenc,years,air,26.290887499999997
285.0,PM10,londonrdenc,years,air,29.927577083333333
286.0,PM10,londonrdenc,years,air,23.218791666666664
287.0,PM10,londonrdenc,years,air,15.004034782608693
288.0,PM10,londonrdenc,years,air,26.621499999999997
289.0,PM10,londonrdenc,years,air,47.661671111111104
290.0,PM10,londonrdenc,years,air,51.864225641025655
291.0,PM10,londonrdenc,years,air,44.36146136363637
292.0,PM10,londonrdenc,years,air,27.765906250000015
293.0,PM10,londonrdenc,years,air,30.787158333333338
294.0,PM10,londonrdenc,years,air,24.541684090909083
295.0,PM10,londonrdenc,years,air,47.278363043478265
296.0,PM10,londonrdenc,years,air,45.887340909090916
297.0,PM10,londonrdenc,years,air,37.41963541666666
298.0,PM10,londonrdenc,years,air,31.184010810810822
299.0,PM10,londonrdenc,years,air,27.63368125000001
300.0,PM10,londonrdenc,years,air,23.890175
301.0,PM10,londonrdenc,years,air,35.03927083333335
302.0,PM10,londonrdenc,years,air,17.959591666666668
303.0,PM10,londonrdenc,years,air,18.580655319148935
304.0,PM10,londonrdenc,years,air,10.06316875
305.0,PM10,londonrdenc,years,air,10.589599999999999
306.0,PM10,londonrdenc,years,air,14.404291666666673
307.0,PM10,londonrdenc,years,air,18.368932608695648
308.0,PM10,londonrdenc,years,air,18.208824999999997
309.0,PM10,londonrdenc,years,air,24.658206250000006
310.0,PM10,londonrdenc,years,air,25.527954166666664
311.0,PM10,londonrdenc,years,air,30.730553191489356
312.0,PM10,londonrdenc,years,air,23.328994444444447
313.0,PM10,londonrdenc,years,air,16.48965833333333
314.0,PM10,londonrdenc,years,air,12.919104166666665
315.0,PM10,londonrdenc,years,air,14.251708333333333
316.0,PM10,londonrdenc,years,air,20.963100000000004
317.0,PM10,londonrdenc,years,air,33.43200625000001
318.0,PM10,londonrdenc,years,air,27.099604255319143
319.0,PM10,londonrdenc,years,air,34.103389583333346
320.0,PM10,londonrdenc,years,air,28.543525714285717
321.0,PM10,londonrdenc,years,air,17.283120833333335
322.0,PM10,londonrdenc,years,air,21.647133333333333
323.0,PM10,londonrdenc,years,air,24.200433333333326
324.0,PM10,londonrdenc,years,air,21.49455
325.0,PM10,londonrdenc,years,air,26.000975000000007
326.0,PM10,londonrdenc,years,air,14.241533333333331
327.0,PM10,londonrdenc,years,air,19.968670833333334
328.0,PM10,londonrdenc,years,air,15.242869565217394
329.0,PM10,londonrdenc,years,air,12.023925
330.0,PM10,londonrdenc,years,air,9.149969565217388
331.0,PM10,londonrdenc,years,air,15.483644736842104
332.0,PM10,londonrdenc,years,air,19.785564583333333
333.0,PM10,londonrdenc,years,air,27.196247916666675
334.0,PM10,londonrdenc,years,air,23.513800000000007
335.0,PM10,londonrdenc,years,air,21.850589130434777
336.0,PM10,londonrdenc,years,air,27.31502941176471
337.0,PM10,londonrdenc,years,air,17.745181578947363
338.0,PM10,londonrdenc,years,air,20.680741666666663
339.0,PM10,londonrdenc,years,air,0.0
340.0,PM10,londonrdenc,years,air,0.0
341.0,PM10,londonrdenc,years,air,18.625908333333324
342.0,PM10,londonrdenc,years,air,26.34006666666666
343.0,PM10,londonrdenc,years,air,18.682564285714285
344.0,PM10,londonrdenc,years,air,16.62698958333333
345.0,PM10,londonrdenc,years,air,22.078808695652175
346.0,PM10,londonrdenc,years,air,25.16683749999999
347.0,PM10,londonrdenc,years,air,19.13319347826087
348.0,PM10,londonrdenc,years,air,17.02521470588235
349.0,PM10,londonrdenc,years,air,16.100078378378374
350.0,PM10,londonrdenc,years,air,16.759241666666657
351.0,PM10,londonrdenc,years,air,21.334570454545457
352.0,PM10,londonrdenc,years,air,14.348343750000003
353.0,PM10,londonrdenc,years,air,14.71354888888889
354.0,PM10,londonrdenc,years,air,15.164459090909093
355.0,PM10,londonrdenc,years,air,22.551163043478258
356.0,PM10,londonrdenc,years,air,37.03679459459459
357.0,PM10,londonrdenc,years,air,17.852789583333337
358.0,PM10,londonrdenc,years,air,14.477019148936167
359.0,PM10,londonrdenc,years,air,35.764006382978735
360.0,PM10,londonrdenc,years,air,32.26372173913042
361.0,PM10,londonrdenc,years,air,23.183183333333332
362.0,PM10,londonrdenc,years,air,36.70247083333333
363.0,PM10,londonrdenc,years,air,31.970790476190484
364.0,PM10,londonrdenc,years,air,21.748862499999998
365.0,PM10,londonrdenc,years,air,23.432412499999998
366.0,PM10,londonrdenc,years,air,20.965581250000007
367.0,PM10,londonrdenc,years,air,18.024851063829786
368.0,PM10,londonrdenc,years,air,20.053595348837206
369.0,PM10,londonrdenc,years,air,14.763338235294118
370.0,PM10,londonrdenc,years,air,24.664988888888892
371.0,PM10,londonrdenc,years,air,17.674768749999995
0.0,PM10,windsorbridge,weeks,air,25.053714444444456
1.0,PM10,windsorbridge,weeks,air,23.572593333333327
2.0,PM10,windsorbridge,weeks,air,23.216819565217396
3.0,PM10,windsorbridge,weeks,air,22.204242857142855
4.0,PM10,windsorbridge,weeks,air,21.94132417582418
5.0,PM10,windsorbridge,weeks,air,22.031797777777783
6.0,PM10,windsorbridge,weeks,air,22.3357010989011
7.0,PM10,windsorbridge,weeks,air,23.252496666666666
8.0,PM10,windsorbridge,weeks,air,25.175786666666678
9.0,PM10,windsorbridge,weeks,air,26.20659555555555
10.0,PM10,windsorbridge,weeks,air,26.27441666666667
11.0,PM10,windsorbridge,weeks,air,24.966292473118287
12.0,PM10,windsorbridge,weeks,air,23.736947826086954
13.0,PM10,windsorbridge,weeks,air,22.622017204301084
14.0,PM10,windsorbridge,weeks,air,21.304183870967737
15.0,PM10,windsorbridge,weeks,air,20.850034408602152
16.0,PM10,windsorbridge,weeks,air,20.74240752688172
17.0,PM10,windsorbridge,weeks,air,20.729276344086017
18.0,PM10,windsorbridge,weeks,air,21.495821505376348
19.0,PM10,windsorbridge,weeks,air,24.013359139784942
20.0,PM10,windsorbridge,weeks,air,25.399445161290338
21.0,PM10,windsorbridge,weeks,air,24.35725161290324
22.0,PM10,windsorbridge,weeks,air,24.232493406593402
23.0,PM10,windsorbridge,weeks,air,21.619291304347826
24.0,PM10,windsorbridge,weeks,air,24.33216987951808
25.0,PM10,windsorbridge,weeks,air,23.08489761904762
26.0,PM10,windsorbridge,weeks,air,21.904877380952374
27.0,PM10,windsorbridge,weeks,air,21.5706380952381
28.0,PM10,windsorbridge,weeks,air,21.56426626506024
29.0,PM10,windsorbridge,weeks,air,22.78496626506024
30.0,PM10,windsorbridge,weeks,air,25.14107349397589
31.0,PM10,windsorbridge,weeks,air,26.276799999999998
32.0,PM10,windsorbridge,weeks,air,25.97873086419754
33.0,PM10,windsorbridge,weeks,air,26.940222222222232
34.0,PM10,windsorbridge,weeks,air,26.63200470588236
35.0,PM10,windsorbridge,weeks,air,26.10969310344828
36.0,PM10,windsorbridge,weeks,air,25.962934065934075
37.0,PM10,windsorbridge,weeks,air,24.968920430107524
38.0,PM10,windsorbridge,weeks,air,23.55132580645161
39.0,PM10,windsorbridge,weeks,air,22.895720652173914
40.0,PM10,windsorbridge,weeks,air,22.31456195652174
41.0,PM10,windsorbridge,weeks,air,23.12394021739131
42.0,PM10,windsorbridge,weeks,air,23.723677173913046
43.0,PM10,windsorbridge,weeks,air,24.943440659340673
44.0,PM10,windsorbridge,weeks,air,25.64635714285714
45.0,PM10,windsorbridge,weeks,air,25.791226373626372
46.0,PM10,windsorbridge,weeks,air,26.105123076923064
47.0,PM10,windsorbridge,weeks,air,26.22854175824176
48.0,PM10,windsorbridge,weeks,air,22.69640111111111
49.0,PM10,windsorbridge,weeks,air,21.85547222222222
50.0,PM10,windsorbridge,weeks,air,21.437716666666674
51.0,PM10,windsorbridge,weeks,air,21.323301123595506
52.0,PM10,windsorbridge,weeks,air,22.340977272727283
53.0,PM10,windsorbridge,weeks,air,25.625782954545457
54.0,PM10,windsorbridge,weeks,air,29.999102298850566
55.0,PM10,windsorbridge,weeks,air,32.10650235294118
56.0,PM10,windsorbridge,weeks,air,34.00727619047621
57.0,PM10,windsorbridge,weeks,air,31.895753750000004
58.0,PM10,windsorbridge,weeks,air,30.674304878048794
59.0,PM10,windsorbridge,weeks,air,30.980231249999996
60.0,PM10,windsorbridge,weeks,air,31.51813975903614
61.0,PM10,windsorbridge,weeks,air,31.696657142857173
62.0,PM10,windsorbridge,weeks,air,28.40992823529412
63.0,PM10,windsorbridge,weeks,air,27.533225609756105
64.0,PM10,windsorbridge,weeks,air,25.354823456790125
65.0,PM10,windsorbridge,weeks,air,24.428097500000007
66.0,PM10,windsorbridge,weeks,air,24.0867329113924
67.0,PM10,windsorbridge,weeks,air,26.29521358024692
68.0,PM10,windsorbridge,weeks,air,27.27122560975609
69.0,PM10,windsorbridge,weeks,air,27.66125365853658
70.0,PM10,windsorbridge,weeks,air,26.094107228915668
71.0,PM10,windsorbridge,weeks,air,25.470513253012058
72.0,PM10,windsorbridge,weeks,air,22.701824444444455
73.0,PM10,windsorbridge,weeks,air,22.840083516483517
74.0,PM10,windsorbridge,weeks,air,22.746179120879123
75.0,PM10,windsorbridge,weeks,air,24.00712637362637
76.0,PM10,windsorbridge,weeks,air,25.48538791208792
77.0,PM10,windsorbridge,weeks,air,29.89854666666667
78.0,PM10,windsorbridge,weeks,air,34.38260111111112
79.0,PM10,windsorbridge,weeks,air,35.77425568181818
80.0,PM10,windsorbridge,weeks,air,37.60821627906977
81.0,PM10,windsorbridge,weeks,air,34.19486144578313
82.0,PM10,windsorbridge,weeks,air,33.2981130952381
83.0,PM10,windsorbridge,weeks,air,32.98657558139536
84.0,PM10,windsorbridge,weeks,air,33.04384137931035
85.0,PM10,windsorbridge,weeks,air,31.396597701149446
86.0,PM10,windsorbridge,weeks,air,29.56009069767441
87.0,PM10,windsorbridge,weeks,air,29.099235227272718
88.0,PM10,windsorbridge,weeks,air,26.355423863636364
89.0,PM10,windsorbridge,weeks,air,26.352653409090916
90.0,PM10,windsorbridge,weeks,air,26.584981395348837
91.0,PM10,windsorbridge,weeks,air,26.974103409090922
92.0,PM10,windsorbridge,weeks,air,26.06134431818181
93.0,PM10,windsorbridge,weeks,air,26.10019090909091
94.0,PM10,windsorbridge,weeks,air,26.079098888888904
95.0,PM10,windsorbridge,weeks,air,24.684792222222228
96.0,PM10,windsorbridge,weeks,air,21.834004395604396
97.0,PM10,windsorbridge,weeks,air,21.316764130434773
98.0,PM10,windsorbridge,weeks,air,21.36453586956522
99.0,PM10,windsorbridge,weeks,air,21.231852173913044
100.0,PM10,windsorbridge,weeks,air,23.641410869565224
101.0,PM10,windsorbridge,weeks,air,27.245346153846157
102.0,PM10,windsorbridge,weeks,air,30.80458000000002
103.0,PM10,windsorbridge,weeks,air,33.60406333333333
104.0,PM10,windsorbridge,weeks,air,32.691340697674406
105.0,PM10,windsorbridge,weeks,air,35.98723488372094
106.0,PM10,windsorbridge,weeks,air,33.02348488372094
107.0,PM10,windsorbridge,weeks,air,31.37140340909092
108.0,PM10,windsorbridge,weeks,air,30.20167209302325
109.0,PM10,windsorbridge,weeks,air,30.539107954545464
110.0,PM10,windsorbridge,weeks,air,30.148024719101127
111.0,PM10,windsorbridge,weeks,air,28.779187640449447
112.0,PM10,windsorbridge,weeks,air,27.198505747126433
113.0,PM10,windsorbridge,weeks,air,25.9844021978022
114.0,PM10,windsorbridge,weeks,air,26.434467777777783
115.0,PM10,windsorbridge,weeks,air,25.062595454545445
116.0,PM10,windsorbridge,weeks,air,25.711208045977013
117.0,PM10,windsorbridge,weeks,air,25.34359310344827
118.0,PM10,windsorbridge,weeks,air,24.388426136363634
119.0,PM10,windsorbridge,weeks,air,23.569935955056188
120.0,PM10,windsorbridge,weeks,air,21.671065957446803
121.0,PM10,windsorbridge,weeks,air,21.086685106382983
122.0,PM10,windsorbridge,weeks,air,21.307453191489362
123.0,PM10,windsorbridge,weeks,air,21.790540425531916
124.0,PM10,windsorbridge,weeks,air,23.157554838709682
125.0,PM10,windsorbridge,weeks,air,26.843289247311834
126.0,PM10,windsorbridge,weeks,air,32.285259139784955
127.0,PM10,windsorbridge,weeks,air,32.67903440860216
128.0,PM10,windsorbridge,weeks,air,37.00828571428571
129.0,PM10,windsorbridge,weeks,air,36.77547640449439
130.0,PM10,windsorbridge,weeks,air,34.57821573033708
131.0,PM10,windsorbridge,weeks,air,33.71527888888887
132.0,PM10,windsorbridge,weeks,air,33.54166222222222
133.0,PM10,windsorbridge,weeks,air,31.439347777777797
134.0,PM10,windsorbridge,weeks,air,29.952352747252746
135.0,PM10,windsorbridge,weeks,air,28.420434065934078
136.0,PM10,windsorbridge,weeks,air,26.271232608695655
137.0,PM10,windsorbridge,weeks,air,24.76126847826087
138.0,PM10,windsorbridge,weeks,air,25.84835483870968
139.0,PM10,windsorbridge,weeks,air,25.801529347826094
140.0,PM10,windsorbridge,weeks,air,26.115853846153847
141.0,PM10,windsorbridge,weeks,air,26.082820652173922
142.0,PM10,windsorbridge,weeks,air,23.90835053763441
143.0,PM10,windsorbridge,weeks,air,23.81656521739131
144.0,PM10,windsorbridge,weeks,air,20.587006521739134
145.0,PM10,windsorbridge,weeks,air,19.894386956521732
146.0,PM10,windsorbridge,weeks,air,19.61574347826087
147.0,PM10,windsorbridge,weeks,air,21.39107065217391
148.0,PM10,windsorbridge,weeks,air,22.734905376344084
149.0,PM10,windsorbridge,weeks,air,25.638338709677427
150.0,PM10,windsorbridge,weeks,air,29.478963440860216
151.0,PM10,windsorbridge,weeks,air,31.78910860215054
152.0,PM10,windsorbridge,weeks,air,32.48619673913045
153.0,PM10,windsorbridge,weeks,air,31.983096551724152
154.0,PM10,windsorbridge,weeks,air,29.700889887640443
155.0,PM10,windsorbridge,weeks,air,29.086191489361717
156.0,PM10,windsorbridge,weeks,air,27.588750549450545
157.0,PM10,windsorbridge,weeks,air,27.75996195652174
158.0,PM10,windsorbridge,weeks,air,27.132059139784953
159.0,PM10,windsorbridge,weeks,air,25.74859569892473
160.0,PM10,windsorbridge,weeks,air,25.32330860215053
161.0,PM10,windsorbridge,weeks,air,24.62502795698925
162.0,PM10,windsorbridge,weeks,air,24.88125531914894
163.0,PM10,windsorbridge,weeks,air,25.951315957446813
164.0,PM10,windsorbridge,weeks,air,24.709841489361697
165.0,PM10,windsorbridge,weeks,air,24.652698936170218
166.0,PM10,windsorbridge,weeks,air,24.083905319148936
167.0,PM10,windsorbridge,weeks,air,23.208628723404257
0.0,PM10,windsorbridge,years,air,35.422711428571425
1.0,PM10,windsorbridge,years,air,43.90660000000001
2.0,PM10,windsorbridge,years,air,31.692295833333343
3.0,PM10,windsorbridge,years,air,32.01782083333333
4.0,PM10,windsorbridge,years,air,52.05460000000001
5.0,PM10,windsorbridge,years,air,56.267100000000006
6.0,PM10,windsorbridge,years,air,36.72769583333333
7.0,PM10,windsorbridge,years,air,25.887271428571427
8.0,PM10,windsorbridge,years,air,29.561162500000012
9.0,PM10,windsorbridge,years,air,22.531947916666667
10.0,PM10,windsorbridge,years,air,30.883591666666664
11.0,PM10,windsorbridge,years,air,26.560258333333326
12.0,PM10,windsorbridge,years,air,27.70446170212765
